treatment,trial,arm,advice,genuine,headline,original,expert_id,sentiment,expert:ethnicity,expert:sex,expert:age,outcome:white,outcome:black,outcome:male,outcome:female,outcome:young,outcome:old,trial_time
1,3,2,0.25,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,psnnm992,-1,White,Male,31,1,-1,0,0,0,0,0.5372709110379219
1,3,2,1.0,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,z3uutooa,-1,White,Female,40,1,-1,0,0,0,0,0.2425769753754139
1,3,2,0.5,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,04xhnl7a,-1,Black,Female,22,1,-1,0,0,0,0,0.3509061150252819
1,3,2,0.25,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,4631zim9,-1,White,Female,36,1,-1,0,0,0,0,0.188936062157154
1,3,2,0.25,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,1li4qmvq,-1,White,Male,61,1,-1,0,0,0,0,0.2743083722889423
1,3,2,0.25,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,80oqylr8,-1,White,Male,21,1,-1,0,0,0,0,0.2157505564391613
1,3,2,0.5,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,2lkhsagd,-1,White,Female,24,1,-1,0,0,0,0,0.8861695863306522
1,3,2,0.5,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,u0wyws1b,-1,White,Female,20,1,-1,0,0,0,0,0.3104962706565857
1,3,2,0.5,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,mayj1jt1,-1,Mixed,Female,31,1,-1,0,0,0,0,0.3857452571392059
1,3,2,0.75,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,ebziw8rf,-1,White,Male,30,1,-1,0,0,0,0,0.3378926813602447
1,3,2,0.75,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,po5v3tra,-1,White,Male,62,1,-1,0,0,0,0,0.3523897938430309
1,3,2,1.0,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,n7al5f25,-1,Asian,Male,21,1,-1,0,0,0,0,1.78546042740345
1,3,2,1.0,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,taarmf9a,-1,White,Female,21,1,-1,0,0,0,0,0.2446459457278251
1,3,2,1.0,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,iy1gke57,-1,White,Female,53,1,-1,0,0,0,0,0.325043112039566
1,3,2,0.75,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,8uyswhqo,-1,Mixed,Male,19,1,-1,0,0,0,0,0.5683686956763268
1,3,2,0.0,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,oo8md0m8,-1,Asian,Female,26,1,-1,0,0,0,0,0.2910638935863971
1,3,2,0.25,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,6mxivoii,-1,White,Male,48,1,-1,0,0,0,0,0.3781381286680698
1,3,2,0.25,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,gq0nlr46,-1,White,Male,59,1,-1,0,0,0,0,0.3166603967547416
1,3,2,0.5,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,ufo9sn0i,-1,White,Female,61,1,-1,0,0,0,0,0.417818333953619
1,3,2,0.5,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,ogql4mcl,-1,Mixed,Female,22,1,-1,0,0,0,0,0.268963348120451
1,3,2,0.5,1,African Americans Are More Likely to Be at Risk for Depression Than Whites,African Americans Are More Likely to Be at Risk for Depression Than Whites,30tkfni1,-1,Black,Female,30,1,-1,0,0,0,0,1.162897527217865
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",zfzmri3z,-1,White,Female,22,1,-1,0,0,0,0,0.3420213311910629
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",4hpg0469,-1,White,Male,42,1,-1,0,0,0,0,0.2834761627018451
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",l428vq9v,-1,Black,Male,40,1,-1,0,0,0,0,0.5650904700160027
0,6,0,1.0,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",tjq7dd91,-1,Asian,Male,38,1,-1,0,0,0,0,0.166900597512722
0,6,0,0.25,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",5zx1z3nl,-1,White,Male,68,1,-1,0,0,0,0,0.1934744790196418
0,6,0,1.0,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",2veikx4c,-1,Mixed,Female,41,1,-1,0,0,0,0,0.2068774923682212
0,6,0,0.0,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",bq2zj9c6,-1,White,Female,28,1,-1,0,0,0,0,0.5680898986756802
0,6,0,1.0,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",rqv81uen,-1,Black,Female,32,1,-1,0,0,0,0,0.3322792910039425
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",9lommt7y,-1,Black,Male,31,1,-1,0,0,0,0,0.5056864731013775
0,6,0,1.0,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",edo8n3ni,-1,White,Male,30,1,-1,0,0,0,0,0.1728654615581035
0,6,0,0.25,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",6ir5bsrm,-1,Black,Male,37,1,-1,0,0,0,0,0.6241034716367722
0,6,0,0.0,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",ecirahtn,-1,White,Female,29,1,-1,0,0,0,0,0.4152502752840519
0,6,0,1.0,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",0ul0xd7m,-1,Other,Female,20,1,-1,0,0,0,0,0.1870843060314655
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",5xsvetrc,-1,White,Male,32,1,-1,0,0,0,0,0.2096744254231453
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",6auvqh45,-1,White,Female,29,1,-1,0,0,0,0,0.3182712830603122
0,6,0,0.5,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",v25hqly5,-1,White,Male,37,1,-1,0,0,0,0,0.5743126459419727
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",w5ttjh3s,-1,White,Female,39,1,-1,0,0,0,0,0.2834896482527256
0,6,0,0.5,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",kdgef2kw,-1,White,Male,38,1,-1,0,0,0,0,0.3446842543780803
0,6,0,0.25,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",uzsizr2e,-1,White,Female,23,1,-1,0,0,0,0,1.0092495046555996
0,6,0,1.0,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",37wb3f4n,-1,Asian,Female,24,1,-1,0,0,0,0,0.2359785512089729
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",8ujt6lap,-1,White,Female,33,1,-1,0,0,0,0,0.5909287184476852
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",teiw4sy6,-1,White,Male,34,1,-1,0,0,0,0,0.2595180012285709
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",wtq6vc3o,-1,White,Female,24,1,-1,0,0,0,0,0.159749373793602
0,6,0,1.0,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",4u5snqn5,-1,White,Female,63,1,-1,0,0,0,0,0.2484994009137153
0,6,0,0.5,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",t7fnu8t6,-1,White,Female,72,1,-1,0,0,0,0,0.2425518482923507
0,6,0,0.25,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",ot6pqioe,-1,White,Female,30,1,-1,0,0,0,0,0.6131595820188522
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",jhd6ounn,-1,White,Male,49,1,-1,0,0,0,0,0.1332131139934063
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",h1fdcp1p,-1,Asian,Male,40,1,-1,0,0,0,0,0.1504928655922413
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",wz6hxrzj,-1,Asian,Female,51,1,-1,0,0,0,0,0.2619278542697429
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",kwpivalk,-1,Asian,Male,28,1,-1,0,0,0,0,0.4443923272192478
0,6,0,0.25,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",9me5yjpf,-1,White,Male,45,1,-1,0,0,0,0,0.31515534222126
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",cwzsb0ol,-1,White,Male,40,1,-1,0,0,0,0,0.2638563178479671
0,6,0,0.25,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",lwv2du3v,-1,White,Female,23,1,-1,0,0,0,0,0.2161624804139137
0,6,0,0.25,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",gfidsadx,-1,White,Female,40,1,-1,0,0,0,0,0.1816456690430641
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",6a3ojgzl,-1,Mixed,Female,57,1,-1,0,0,0,0,0.4015951566398144
0,6,0,0.25,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",moztrz73,-1,Black,Female,54,1,-1,0,0,0,0,0.9640209451317788
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",i5slc3sd,-1,Asian,Male,52,1,-1,0,0,0,0,0.2871012203395366
0,6,0,0.75,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",xh7ued8w,-1,Black,Male,54,1,-1,0,0,0,0,0.2084761038422584
0,6,0,0.25,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",7ms26hvk,-1,White,Male,31,1,-1,0,0,0,0,0.3447336480021477
0,6,0,0.0,1,"Adults View Black Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",1qaazqdz,-1,White,Male,28,1,-1,0,0,0,0,0.1748112104833126
2,14,0,0.25,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",5v7l6hf9,-1,White,Female,76,-1,1,0,0,0,0,0.8313347324728966
2,14,0,0.0,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",ta48ulv8,-1,White,Male,64,-1,1,0,0,0,0,0.3563119545578956
2,14,0,0.25,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",w1x6m5rg,-1,Other,Male,32,-1,1,0,0,0,0,1.7074734792113304
2,14,0,1.0,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",hdqee9qr,-1,Asian,Female,28,-1,1,0,0,0,0,0.1801024377346038
2,14,0,1.0,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",2six6uy7,-1,White,Male,40,-1,1,0,0,0,0,0.2991067431867122
2,14,0,0.75,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",xxu8br4h,-1,White,Female,40,-1,1,0,0,0,0,0.2355972938239574
2,14,0,1.0,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",eiui4onj,-1,White,Male,24,-1,1,0,0,0,0,0.1204339303076267
2,14,0,0.5,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",ceryrjy8,-1,White,Female,63,-1,1,0,0,0,0,0.4941812865436077
2,14,0,0.0,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",vxiayeff,-1,Asian,Female,24,-1,1,0,0,0,0,0.7653327621519566
2,14,0,0.25,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",s9zn9rlx,-1,White,Female,24,-1,1,0,0,0,0,0.2995815686881542
2,14,0,0.0,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",i20i5iis,-1,Other,Male,48,-1,1,0,0,0,0,0.4822076596319675
2,14,0,0.75,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",d8di2ja6,-1,Asian,Male,26,-1,1,0,0,0,0,0.4568284191191196
2,14,0,0.25,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",2u5pjq36,-1,White,Female,20,-1,1,0,0,0,0,0.3124460875988006
2,14,0,0.5,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",fzewr2um,-1,White,Male,32,-1,1,0,0,0,0,0.1388598382472992
2,14,0,0.25,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",cs3qyg0g,-1,White,Male,38,-1,1,0,0,0,0,0.2671600580215454
2,14,0,0.75,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",cnuy8zp6,-1,White,Female,66,-1,1,0,0,0,0,0.7773383446037769
2,14,0,0.75,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",ylamhgte,-1,White,Female,34,-1,1,0,0,0,0,0.1926979087293148
2,14,0,0.5,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",qz7990a2,-1,White,Male,77,-1,1,0,0,0,0,0.5384151339530945
2,14,0,0.25,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",778y0pck,-1,White,Female,41,-1,1,0,0,0,0,0.1928835920989513
2,14,0,0.0,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",i3csinnj,-1,Asian,Male,39,-1,1,0,0,0,0,0.3086421303451061
2,14,0,1.0,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",mrzu1vqe,-1,White,Female,21,-1,1,0,0,0,0,0.2167020887136459
2,14,0,0.25,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",5a82t0vu,-1,Mixed,Female,21,-1,1,0,0,0,0,0.4172994121909141
2,14,0,0.25,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",1c4y6ufj,-1,White,Male,35,-1,1,0,0,0,0,0.2214731089770794
2,14,0,0.25,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",fno5dl6i,-1,White,Female,49,-1,1,0,0,0,0,0.2089646160602569
2,14,0,0.75,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",sakjdbum,-1,White,Female,62,-1,1,0,0,0,0,0.2499550841748714
2,14,0,0.75,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",djd4xp6u,-1,Mixed,Male,27,-1,1,0,0,0,0,0.194792702794075
2,14,0,0.75,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",i2447pxz,-1,White,Male,44,-1,1,0,0,0,0,0.4068735837936401
2,14,0,1.0,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",y78xld3b,-1,Asian,Female,26,-1,1,0,0,0,0,0.1640156805515289
2,14,0,0.0,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",y9jysg5k,-1,White,Female,33,-1,1,0,0,0,0,0.2041605450212955
2,14,0,0.0,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",o90p8l7o,-1,White,Male,40,-1,1,0,0,0,0,0.3411742374300957
2,14,0,0.25,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",gtlnlajk,-1,White,Male,34,-1,1,0,0,0,0,0.2170225009322166
2,14,0,0.25,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",vwxnugmk,-1,Mixed,Male,20,-1,1,0,0,0,0,0.2752746120095253
2,14,0,0.75,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",wz502ma9,-1,Asian,Male,32,-1,1,0,0,0,0,0.1459955386817455
2,14,0,1.0,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",hafqa08v,-1,Other,Male,40,-1,1,0,0,0,0,0.3487881422042846
2,14,0,1.0,0,"Adults View White Girls As 'Less Innocent,' Study Says","Adults View Black Girls As 'Less Innocent,' Study Says",0797cf72,-1,Black,Female,27,-1,1,0,0,0,0,1.1455996222794056
